ID,Terms,Start,End,First Name,Last Name
E000114,sen,07/12/1801,03/03/1805,Christopher,Ellery
E000153,rep,15/05/1797,03/03/1799,Lucas,Elmendorf
E000153,rep,02/12/1799,03/03/1801,Lucas,Elmendorf
E000153,rep,07/12/1801,03/03/1803,Lucas,Elmendorf
F000054,rep,07/12/1801,03/03/1803,Paul,Fearing
F000297,rep,04/03/1789,03/03/1791,Abiel,Foster
F000297,rep,07/12/1795,03/03/1797,Abiel,Foster
F000297,rep,15/05/1797,03/03/1799,Abiel,Foster
F000297,rep,02/12/1799,03/03/1801,Abiel,Foster
F000297,rep,07/12/1801,03/03/1803,Abiel,Foster
G000428,rep,07/12/1801,03/03/1803,Thomas,Greene
G000502,rep,24/10/1791,03/03/1793,William,Grove
G000502,rep,02/12/1793,03/03/1795,William,Grove
G000502,rep,07/12/1795,03/03/1797,William,Grove
G000502,rep,15/05/1797,03/03/1799,William,Grove
G000502,rep,02/12/1799,03/03/1801,William,Grove
G000502,rep,07/12/1801,03/03/1803,William,Grove
H000475,rep,02/12/1799,03/03/1801,Archibald,Henderson
H000475,rep,07/12/1801,03/03/1803,Archibald,Henderson
H000611,rep,02/12/1799,03/03/1801,William,Hill
H000611,rep,07/12/1801,03/03/1803,William,Hill
H000986,rep,07/12/1801,03/03/1803,Narsworthy,Hunter
J000012,rep,07/12/1795,03/03/1797,George,Jackson
J000012,rep,02/12/1799,03/03/1801,George,Jackson
J000012,rep,07/12/1801,03/03/1803,George,Jackson
J000017,rep,04/03/1789,03/03/1791,James,Jackson
J000017,sen,02/12/1793,31/12/1795,James,Jackson
J000017,sen,07/12/1801,03/03/1807,James,Jackson
J000123,rep,07/12/1801,03/03/1803,Charles,Johnson
J000258,rep,07/12/1801,03/03/1803,William,Jones
L000204,rep,02/12/1799,03/03/1801,Silas,Lee
L000204,rep,07/12/1801,03/03/1803,Silas,Lee
L000316,rep,02/12/1799,03/03/1801,Levi,Lincoln
L000316,rep,07/12/1801,03/03/1803,Levi,Lincoln
L000401,sen,07/12/1801,03/03/1807,George,Logan
M000259,rep,02/12/1799,03/03/1801,Ebenezer,Mattoon
M000259,rep,07/12/1801,03/03/1803,Ebenezer,Mattoon
M000983,rep,15/05/1797,03/03/1799,Lewis,Morris
M000983,rep,02/12/1799,03/03/1801,Lewis,Morris
M000983,rep,07/12/1801,03/03/1803,Lewis,Morris
M000988,rep,07/12/1801,03/03/1803,Thomas,Morris
M001066,rep,04/03/1789,03/03/1791,John,Muhlenberg
M001066,rep,02/12/1793,03/03/1795,John,Muhlenberg
M001066,rep,02/12/1799,03/03/1801,John,Muhlenberg
M001066,sen,07/12/1801,31/12/1801,John,Muhlenberg
O000041,sen,07/12/1801,03/03/1803,Aaron,Ogden
O000060,sen,07/12/1801,03/03/1805,Simeon,Olcott
P000190,rep,07/12/1801,03/03/1803,Joseph,Peirce
P000231,rep,07/12/1801,03/03/1803,Elias,Perkins
R000093,rep,02/12/1799,03/03/1801,Nathan,Read
R000093,rep,07/12/1801,03/03/1803,Nathan,Read
R000553,rep,15/05/1797,03/03/1799,John,Rutledge
R000553,rep,02/12/1799,03/03/1801,John,Rutledge
R000553,rep,07/12/1801,03/03/1803,John,Rutledge
S000312,rep,02/12/1799,03/03/1801,James,Sheafe
S000312,sen,07/12/1801,03/03/1803,James,Sheafe
S000330,rep,15/05/1797,03/03/1799,William,Shepard
S000330,rep,02/12/1799,03/03/1801,William,Shepard
S000330,rep,07/12/1801,03/03/1803,William,Shepard
S000582,rep,07/12/1801,03/03/1803,Josiah,Smith
S000752,rep,07/12/1795,03/03/1797,"Richard,",Sprigg
S000752,rep,15/05/1797,03/03/1799,"Richard,",Sprigg
S000752,rep,07/12/1801,03/03/1803,"Richard,",Sprigg
S000994,rep,07/12/1801,03/03/1803,John,Stratton
T000025,rep,02/12/1799,03/03/1801,Benjamin,Taliaferro
T000025,rep,07/12/1801,03/03/1803,Benjamin,Taliaferro
T000273,rep,15/05/1797,03/03/1799,Thomas,Tillinghast
T000273,rep,07/12/1801,03/03/1803,Thomas,Tillinghast
T000348,rep,02/12/1793,03/03/1795,Uriah,Tracy
T000348,rep,07/12/1795,13/10/1796,Uriah,Tracy
T000348,sen,13/10/1796,03/03/1801,Uriah,Tracy
T000348,sen,07/12/1801,03/03/1807,Uriah,Tracy
U000022,rep,07/12/1801,03/03/1803,George,Upham
V000049,rep,07/12/1801,03/03/1803,John,Van Ness
W000046,rep,07/12/1801,03/03/1803,Benjamin,Walker
W000534,rep,15/05/1797,03/03/1799,Robert,Williams
W000534,rep,02/12/1799,03/03/1801,Robert,Williams
W000534,rep,07/12/1801,03/03/1803,Robert,Williams
W000722,rep,02/12/1799,03/03/1801,Henry,Woods
W000722,rep,07/12/1801,03/03/1803,Henry,Woods
B001186,sen,04/03/1789,03/03/1793,Pierce,Butler
B001186,sen,02/12/1793,03/03/1797,Pierce,Butler
B001186,sen,01/01/1802,03/03/1805,Pierce,Butler
C000525,sen,01/01/1802,31/12/1803,De,Clinton
P000393,sen,01/01/1802,03/03/1807,William,Plumer
B000049,rep,02/12/1793,03/03/1795,Theodorus,Bailey
B000049,rep,07/12/1795,03/03/1797,Theodorus,Bailey
B000049,rep,02/12/1799,03/03/1801,Theodorus,Bailey
B000049,rep,07/12/1801,03/03/1803,Theodorus,Bailey
B000049,sen,17/10/1803,03/03/1805,Theodorus,Bailey
B000097,rep,17/10/1803,03/03/1805,Simeon,Baldwin
B000697,rep,07/12/1801,03/03/1803,Walter,Bowie
B000697,rep,17/10/1803,03/03/1805,Walter,Bowie
B000970,rep,17/10/1803,03/03/1805,Phineas,Bruce
C000406,rep,02/12/1793,03/03/1795,Thomas,Claiborne
C000406,rep,07/12/1795,03/03/1797,Thomas,Claiborne
C000406,rep,15/05/1797,03/03/1799,Thomas,Claiborne
C000406,rep,07/12/1801,03/03/1803,Thomas,Claiborne
C000406,rep,17/10/1803,03/03/1805,Thomas,Claiborne
C001026,rep,07/12/1801,03/03/1803,Manasseh,Cutler
C001026,rep,17/10/1803,03/03/1805,Manasseh,Cutler
D000243,rep,15/05/1797,03/03/1799,John,Dennis
D000243,rep,02/12/1799,03/03/1801,John,Dennis
D000243,rep,07/12/1801,03/03/1803,John,Dennis
D000243,rep,17/10/1803,03/03/1805,John,Dennis
D000583,rep,17/10/1803,03/03/1805,Thomas,Dwight
E000008,rep,17/10/1803,03/03/1805,John,Earle
G000196,rep,02/12/1793,03/03/1795,James,Gillespie
G000196,rep,07/12/1795,03/03/1797,James,Gillespie
G000196,rep,15/05/1797,03/03/1799,James,Gillespie
G000196,rep,17/10/1803,03/03/1805,James,Gillespie
G000467,rep,17/10/1803,03/03/1805,Thomas,Griffin
G000482,rep,17/10/1803,03/03/1805,Gaylord,Griswold
H000133,rep,17/10/1803,03/03/1805,Samuel,Hammond
H000140,rep,07/12/1795,03/03/1797,Wade,Hampton
H000140,rep,17/10/1803,03/03/1805,Wade,Hampton
H000570,rep,04/03/1789,03/03/1791,Daniel,Hiester
H000570,rep,24/10/1791,03/03/1793,Daniel,Hiester
H000570,rep,02/12/1793,03/03/1795,Daniel,Hiester
H000570,rep,07/12/1795,03/03/1797,Daniel,Hiester
H000570,rep,07/12/1801,03/03/1803,Daniel,Hiester
H000570,rep,17/10/1803,03/03/1805,Daniel,Hiester
H000695,rep,17/10/1803,03/03/1805,John,Hoge
H000976,rep,07/12/1801,03/03/1803,Samuel,Hunt
H000976,rep,17/10/1803,03/03/1805,Samuel,Hunt
L000097,rep,17/10/1803,03/03/1805,Simon,Larned
L000294,rep,17/10/1803,03/03/1805,Thomas,Lewis
L000482,rep,07/12/1801,03/03/1803,Thomas,Lowndes
L000482,rep,17/10/1803,03/03/1805,Thomas,Lowndes
M000029,rep,07/12/1795,03/03/1797,Samuel,Maclay
M000029,sen,17/10/1803,03/03/1809,Samuel,Maclay
M000359,rep,17/10/1803,03/03/1805,Andrew,McCord
M000824,rep,17/10/1803,03/03/1805,Nahum,Mitchell
M001039,rep,07/12/1801,03/03/1803,James,Mott
M001039,rep,17/10/1803,03/03/1805,James,Mott
P000036,rep,17/10/1803,03/03/1805,Beriah,Palmer
P000101,rep,17/10/1803,03/03/1805,John,Paterson
P000298,rep,17/10/1803,03/03/1805,Oliver,Phelps
P000378,rep,07/12/1801,03/03/1803,Thomas,Plater
P000378,rep,17/10/1803,03/03/1805,Thomas,Plater
P000468,sen,17/10/1803,03/03/1805,Samuel,Potter
P000577,rep,17/10/1803,03/03/1805,Samuel,Purviance
S000471,rep,07/12/1795,03/03/1797,Thomson,Skinner
S000471,rep,15/05/1797,03/03/1799,Thomson,Skinner
S000471,rep,17/10/1803,03/03/1805,Thomson,Skinner
S000557,rep,24/10/1791,03/03/1793,Israel,Smith
S000557,rep,02/12/1793,03/03/1795,Israel,Smith
S000557,rep,07/12/1795,03/03/1797,Israel,Smith
S000557,rep,07/12/1801,03/03/1803,Israel,Smith
S000557,sen,17/10/1803,31/12/1807,Israel,Smith
S000567,sen,17/10/1803,03/03/1809,John,Smith
S000912,rep,02/12/1799,03/03/1801,John,Stewart
S000912,rep,07/12/1801,03/03/1803,John,Stewart
S000912,rep,17/10/1803,03/03/1805,John,Stewart
T000143,rep,07/12/1801,03/03/1803,Samuel,Thatcher
T000143,rep,17/10/1803,03/03/1805,Samuel,Thatcher
T000262,rep,17/10/1803,03/03/1805,George,Tibbits
T000370,rep,15/05/1797,03/03/1799,John,Trigg
T000370,rep,02/12/1799,03/03/1801,John,Trigg
T000370,rep,07/12/1801,03/03/1803,John,Trigg
T000370,rep,17/10/1803,03/03/1805,John,Trigg
V000045,rep,07/12/1801,03/03/1803,Isaac,Van Horne
V000045,rep,17/10/1803,03/03/1805,Isaac,Van Horne
V000083,rep,24/10/1791,03/03/1793,Abraham,Venable
V000083,rep,02/12/1793,03/03/1795,Abraham,Venable
V000083,rep,07/12/1795,03/03/1797,Abraham,Venable
V000083,rep,15/05/1797,03/03/1799,Abraham,Venable
V000083,sen,17/10/1803,03/03/1805,Abraham,Venable
W000392,sen,07/12/1801,03/03/1803,Samuel,White
W000392,sen,17/10/1803,03/03/1809,Samuel,White
W000526,rep,02/12/1799,03/03/1801,Lemuel,Williams
W000526,rep,07/12/1801,03/03/1803,Lemuel,Williams
W000526,rep,17/10/1803,03/03/1805,Lemuel,Williams
A000282,sen,06/11/1800,03/03/1801,John,Armstrong
A000282,sen,04/03/1801,05/02/1802,John,Armstrong
A000282,sen,25/02/1804,30/06/1804,John,Armstrong
H000870,sen,01/01/1804,03/03/1809,Benjamin,Howland
M000891,rep,04/03/1789,03/03/1791,Andrew,Moore
M000891,rep,24/10/1791,03/03/1793,Andrew,Moore
M000891,rep,02/12/1793,03/03/1795,Andrew,Moore
M000891,rep,07/12/1795,03/03/1797,Andrew,Moore
M000891,sen,01/01/1804,03/03/1809,Andrew,Moore
A000100,rep,04/03/1803,03/03/1805,Nathaniel,Alexander
A000191,rep,17/10/1803,03/03/1805,Isaac,Anderson
A000191,rep,02/12/1805,03/03/1807,Isaac,Anderson
A000272,rep,07/12/1801,03/03/1803,John,Archer
A000272,rep,17/10/1803,03/03/1805,John,Archer
A000272,rep,02/12/1805,03/03/1807,John,Archer
B000084,rep,04/03/1789,03/03/1791,Abraham,Baldwin
B000084,rep,24/10/1791,03/03/1793,Abraham,Baldwin
B000084,rep,02/12/1793,03/03/1795,Abraham,Baldwin
B000084,rep,07/12/1795,03/03/1797,Abraham,Baldwin
B000084,rep,15/05/1797,03/03/1799,Abraham,Baldwin
B000084,sen,02/12/1799,03/03/1805,Abraham,Baldwin
B000084,sen,02/12/1805,04/03/1807,Abraham,Baldwin
B000301,rep,17/10/1803,03/03/1805,George,Bedinger
B000301,rep,02/12/1805,03/03/1807,George,Bedinger
B000425,rep,17/10/1803,03/03/1805,Silas,Betton
B000425,rep,02/12/1805,03/03/1807,Silas,Betton
B000488,rep,02/12/1799,03/03/1801,Phanuel,Bishop
B000488,rep,07/12/1801,03/03/1803,Phanuel,Bishop
B000488,rep,17/10/1803,03/03/1805,Phanuel,Bishop
B000488,rep,02/12/1805,03/03/1807,Phanuel,Bishop
B000989,rep,17/10/1803,03/03/1805,Joseph,Bryan
B000989,rep,02/12/1805,03/03/1807,Joseph,Bryan
C000226,rep,17/10/1803,03/03/1805,Levi,Casey
C000226,rep,02/12/1805,03/03/1807,Levi,Casey
C000424,rep,17/10/1803,03/03/1805,Christopher,Clark
C000424,rep,02/12/1805,03/03/1807,Christopher,Clark
C000704,rep,17/10/1803,03/03/1805,Frederick,Conrad
C000704,rep,02/12/1805,03/03/1807,Frederick,Conrad
C000817,rep,02/12/1805,03/03/1807,Leonard,Covington
D000333,rep,07/12/1801,03/03/1803,William,Dickson
D000333,rep,17/10/1803,03/03/1805,William,Dickson
D000333,rep,02/12/1805,03/03/1807,William,Dickson
D000582,rep,02/12/1805,03/03/1807,Theodore,Dwight
E000014,rep,07/12/1801,03/03/1803,Peter,Early
E000014,rep,17/10/1803,03/03/1805,Peter,Early
E000014,rep,02/12/1805,03/03/1807,Peter,Early
E000130,rep,02/12/1805,03/03/1807,Caleb,Ellis
E000154,rep,07/12/1801,03/03/1803,Ebenezer,Elmer
E000154,rep,17/10/1803,03/03/1805,Ebenezer,Elmer
E000154,rep,02/12/1805,03/03/1807,Ebenezer,Elmer
F000074,sen,02/12/1805,31/12/1807,James,Fenner
F000322,rep,15/05/1797,03/03/1799,John,Fowler
F000322,rep,02/12/1799,03/03/1801,John,Fowler
F000322,rep,07/12/1801,03/03/1803,John,Fowler
F000322,rep,17/10/1803,03/03/1805,John,Fowler
F000322,rep,02/12/1805,03/03/1807,John,Fowler
G000248,rep,07/12/1801,03/03/1803,Calvin,Goddard
G000248,rep,17/10/1803,03/03/1805,Calvin,Goddard
G000248,rep,02/12/1805,03/03/1807,Calvin,Goddard
G000488,rep,07/12/1795,03/03/1797,Roger,Griswold
G000488,rep,15/05/1797,03/03/1799,Roger,Griswold
G000488,rep,02/12/1799,03/03/1801,Roger,Griswold
G000488,rep,07/12/1801,03/03/1803,Roger,Griswold
G000488,rep,17/10/1803,03/03/1805,Roger,Griswold
G000488,rep,02/12/1805,03/03/1807,Roger,Griswold
H000090,rep,02/12/1805,03/03/1807,Silas,Halsey
H000111,rep,02/12/1805,03/03/1807,John,Hamilton
H000161,rep,15/05/1797,03/03/1799,John,Hanna
H000161,rep,02/12/1799,03/03/1801,John,Hanna
H000161,rep,07/12/1801,03/03/1803,John,Hanna
H000161,rep,17/10/1803,03/03/1805,John,Hanna
H000161,rep,02/12/1805,03/03/1807,John,Hanna
H000331,rep,07/12/1801,03/03/1803,Seth,Hastings
H000331,rep,17/10/1803,03/03/1805,Seth,Hastings
H000331,rep,02/12/1805,03/03/1807,Seth,Hastings
H000811,rep,17/10/1803,03/03/1805,David,Hough
H000811,rep,02/12/1805,03/03/1807,David,Hough
K000246,rep,24/10/1791,03/03/1793,Aaron,Kitchell
K000246,rep,02/12/1793,03/03/1795,Aaron,Kitchell
K000246,rep,07/12/1795,03/03/1797,Aaron,Kitchell
K000246,rep,02/12/1799,03/03/1801,Aaron,Kitchell
K000246,sen,02/12/1805,31/12/1809,Aaron,Kitchell
L000367,rep,17/10/1803,03/03/1805,Henry,Livingston
L000367,rep,02/12/1805,03/03/1807,Henry,Livingston
L000478,rep,02/12/1805,03/03/1807,Christian,Lower
L000492,rep,17/10/1803,03/03/1805,John,Lucas
L000492,rep,02/12/1805,03/03/1807,John,Lucas
M000057,rep,02/12/1805,03/03/1807,Patrick,Magruder
M000437,rep,02/12/1805,03/03/1807,Duncan,McFarlan
M000614,rep,02/12/1805,03/03/1807,Cowles,Mead
M000649,rep,07/12/1801,03/03/1803,David,Meriwether
M000649,rep,17/10/1803,03/03/1805,David,Meriwether
M000649,rep,02/12/1805,03/03/1807,David,Meriwether
N000100,rep,02/12/1799,03/03/1801,Joseph,Nicholson
N000100,rep,07/12/1801,03/03/1803,Joseph,Nicholson
N000100,rep,17/10/1803,03/03/1805,Joseph,Nicholson
N000100,rep,02/12/1805,03/03/1807,Joseph,Nicholson
O000067,rep,17/10/1803,03/03/1805,Gideon,Olin
O000067,rep,02/12/1805,03/03/1807,Gideon,Olin
R000051,rep,17/10/1803,03/03/1805,Thomas,Randolph
R000051,rep,02/12/1805,03/03/1807,Thomas,Randolph
S000015,rep,02/12/1805,03/03/1807,Peter,Sailly
S000041,rep,17/10/1803,03/03/1805,Thomas,Sandford
S000041,rep,02/12/1805,03/03/1807,Thomas,Sandford
S000149,rep,02/12/1805,03/03/1807,Martin,Schuneman
S000524,sen,01/01/1798,31/12/1799,Daniel,Smith
S000524,sen,02/12/1805,31/12/1809,Daniel,Smith
S000570,rep,02/12/1799,03/03/1801,John,Smith
S000570,rep,07/12/1801,03/03/1803,John,Smith
S000570,rep,17/10/1803,03/03/1805,John,Smith
S000570,rep,02/12/1805,03/03/1807,John,Smith
S000598,rep,02/12/1805,03/03/1807,Oï¿½ï¿½ï¿,Smith
S000698,rep,02/12/1805,03/03/1807,Thomas,Spalding
S000805,sen,01/01/1790,03/03/1793,Joseph,Stanton
S000805,rep,07/12/1801,03/03/1803,Joseph,Stanton
S000805,rep,17/10/1803,03/03/1805,Joseph,Stanton
S000805,rep,02/12/1805,03/03/1807,Joseph,Stanton
S001073,rep,04/03/1789,03/03/1791,Thomas,Sumter
S001073,rep,24/10/1791,03/03/1793,Thomas,Sumter
S001073,rep,15/05/1797,03/03/1799,Thomas,Sumter
S001073,rep,02/12/1799,03/03/1801,Thomas,Sumter
S001073,rep,07/12/1801,15/12/1801,Thomas,Sumter
S001073,sen,15/12/1801,03/03/1805,Thomas,Sumter
S001073,sen,02/12/1805,16/12/1810,Thomas,Sumter
T000127,rep,02/12/1799,03/03/1801,Samuel,Tenney
T000127,rep,07/12/1801,03/03/1803,Samuel,Tenney
T000127,rep,17/10/1803,03/03/1805,Samuel,Tenney
T000127,rep,02/12/1805,03/03/1807,Samuel,Tenney
T000213,rep,07/12/1801,03/03/1803,Philip,Thompson
T000213,rep,17/10/1803,03/03/1805,Philip,Thompson
T000213,rep,02/12/1805,03/03/1807,Philip,Thompson
T000249,sen,02/12/1805,31/12/1809,Buckner,Thruston
W000014,rep,02/12/1793,03/03/1795,Peleg,Wadsworth
W000014,rep,07/12/1795,03/03/1797,Peleg,Wadsworth
W000014,rep,15/05/1797,03/03/1799,Peleg,Wadsworth
W000014,rep,02/12/1799,03/03/1801,Peleg,Wadsworth
W000014,rep,07/12/1801,03/03/1803,Peleg,Wadsworth
W000014,rep,17/10/1803,03/03/1805,Peleg,Wadsworth
W000014,rep,02/12/1805,03/03/1807,Peleg,Wadsworth
W000116,rep,17/10/1803,03/03/1805,Matthew,Walton
W000116,rep,02/12/1805,03/03/1807,Matthew,Walton
W000403,rep,17/10/1803,03/03/1805,John,Whitehill
W000403,rep,02/12/1805,03/03/1807,John,Whitehill
W000440,rep,02/12/1805,03/03/1807,Eliphalet,Wickes
W000531,rep,02/12/1805,03/03/1807,Nathan,Williams
W000642,rep,02/12/1793,03/03/1795,Joseph,Winston
W000642,rep,17/10/1803,03/03/1805,Joseph,Winston
W000642,rep,02/12/1805,03/03/1807,Joseph,Winston
W000786,rep,07/12/1801,03/03/1803,Thomas,Wynns
W000786,rep,17/10/1803,03/03/1805,Thomas,Wynns
W000786,rep,02/12/1805,03/03/1807,Thomas,Wynns
M000712,rep,22/11/1792,03/03/1793,John,Milledge
M000712,rep,07/12/1795,03/03/1797,John,Milledge
M000712,rep,15/05/1797,03/03/1799,John,Milledge
M000712,rep,07/12/1801,03/03/1803,John,Milledge
M000712,sen,19/06/1806,03/03/1807,John,Milledge
M000712,sen,26/10/1807,14/11/1809,John,Milledge
A000092,rep,24/02/1806,03/03/1807,Evan,Alexander
A000092,rep,26/10/1807,03/03/1809,Evan,Alexander
B000144,rep,02/12/1805,03/03/1807,Joseph,Barker
B000144,rep,26/10/1807,03/03/1809,Joseph,Barker
B000446,rep,02/12/1805,03/03/1807,Barnabas,Bidwell
B000446,rep,26/10/1807,03/03/1809,Barnabas,Bidwell
B000533,rep,02/12/1805,03/03/1807,John,Blake
B000533,rep,26/10/1807,03/03/1809,John,Blake
B000729,rep,17/10/1803,03/03/1805,John,Boyle
B000729,rep,02/12/1805,03/03/1807,John,Boyle
B000729,rep,26/10/1807,03/03/1809,John,Boyle
B000745,sen,24/10/1791,03/03/1795,Stephen,Bradley
B000745,sen,07/12/1801,03/03/1807,Stephen,Bradley
B000745,sen,26/10/1807,03/03/1813,Stephen,Bradley
B000888,rep,02/12/1805,03/03/1807,James,Broom
B000888,rep,26/10/1807,03/03/1809,James,Broom
C000148,rep,26/10/1807,03/03/1809,Peter,Carleton
C000403,rep,02/12/1805,03/03/1807,John,Claiborne
C000403,rep,26/10/1807,03/03/1809,John,Claiborne
C000426,rep,02/12/1805,03/03/1807,Daniel,Clark
C000426,rep,26/10/1807,03/03/1809,Daniel,Clark
C000486,rep,17/10/1803,03/03/1805,Joseph,Clay
C000486,rep,02/12/1805,03/03/1807,Joseph,Clay
C000486,rep,26/10/1807,03/03/1809,Joseph,Clay
C000526,rep,17/10/1803,03/03/1805,George,Clinton
C000526,rep,02/12/1805,03/03/1807,George,Clinton
C000526,rep,26/10/1807,03/03/1809,George,Clinton
C000947,rep,17/10/1803,03/03/1805,Jacob,Crowninshield
C000947,rep,02/12/1805,03/03/1807,Jacob,Crowninshield
C000947,rep,26/10/1807,03/03/1809,Jacob,Crowninshield
D000047,rep,02/12/1805,03/03/1807,Ezra,Darby
D000047,rep,26/10/1807,03/03/1809,Ezra,Darby
D000173,rep,26/10/1807,03/03/1809,Josiah,Dean
D000565,rep,26/10/1807,03/03/1809,Daniel,Durell
E000122,rep,17/10/1803,03/03/1805,James,Elliott
E000122,rep,02/12/1805,03/03/1807,James,Elliott
E000122,rep,26/10/1807,03/03/1809,James,Elliott
F000344,rep,07/12/1795,03/03/1797,Jesse,Franklin
F000344,sen,02/12/1799,03/03/1805,Jesse,Franklin
F000344,sen,26/10/1807,03/03/1813,Jesse,Franklin
G000052,rep,26/10/1807,03/03/1809,Francis,Gardner
G000075,rep,02/12/1805,03/03/1807,James,Garnett
G000075,rep,26/10/1807,03/03/1809,James,Garnett
G000293,rep,07/12/1795,03/03/1797,Chauncey,Goodrich
G000293,rep,15/05/1797,03/03/1799,Chauncey,Goodrich
G000293,rep,02/12/1799,03/03/1801,Chauncey,Goodrich
G000293,sen,26/10/1807,03/03/1813,Chauncey,Goodrich
G000442,rep,24/10/1791,03/03/1793,Andrew,Gregg
G000442,rep,02/12/1793,03/03/1795,Andrew,Gregg
G000442,rep,07/12/1795,03/03/1797,Andrew,Gregg
G000442,rep,15/05/1797,03/03/1799,Andrew,Gregg
G000442,rep,02/12/1799,03/03/1801,Andrew,Gregg
G000442,rep,07/12/1801,03/03/1803,Andrew,Gregg
G000442,rep,17/10/1803,03/03/1805,Andrew,Gregg
G000442,rep,02/12/1805,03/03/1807,Andrew,Gregg
G000442,sen,26/10/1807,03/03/1813,Andrew,Gregg
H000245,rep,26/10/1807,03/03/1809,John,Harris
H000573,rep,26/10/1807,03/03/1809,John,Hiester
H000699,rep,07/12/1801,03/03/1803,William,Hoge
H000699,rep,17/10/1803,03/03/1805,William,Hoge
H000699,rep,26/10/1807,03/03/1809,William,Hoge
H000957,rep,26/10/1807,03/03/1809,Reuben,Humphrey
I000009,rep,26/10/1807,03/03/1809,Daniel,Ilsley
J000220,sen,26/10/1807,31/12/1807,George,Jones
K000073,rep,02/12/1805,03/03/1807,James,Kelly
K000073,rep,26/10/1807,03/03/1809,James,Kelly
K000239,rep,26/10/1807,03/03/1809,William,Kirkpatrick
K000286,rep,17/10/1803,03/03/1805,Nehemiah,Knight
K000286,rep,02/12/1805,03/03/1807,Nehemiah,Knight
K000286,rep,26/10/1807,03/03/1809,Nehemiah,Knight
M000232,rep,02/12/1805,03/03/1807,Josiah,Masters
M000232,rep,26/10/1807,03/03/1809,Josiah,Masters
M000240,sen,26/10/1807,03/03/1811,Elisha,Mathewson
M000387,rep,17/10/1803,03/03/1805,William,McCreery
M000387,rep,02/12/1805,03/03/1807,William,McCreery
M000387,rep,26/10/1807,03/03/1809,William,McCreery
M000864,rep,26/10/1807,03/03/1809,Daniel,Montgomery
M001005,rep,02/12/1805,03/03/1807,John,Morrow
M001005,rep,26/10/1807,03/03/1809,John,Morrow
P000052,rep,02/12/1805,03/03/1807,Benjamin,Parke
P000052,rep,26/10/1807,03/03/1809,Benjamin,Parke
P000067,sen,26/10/1807,03/03/1811,Nahum,Parker
P000562,rep,02/12/1805,03/03/1807,John,Pugh
P000562,rep,26/10/1807,03/03/1809,John,Pugh
R000212,rep,17/10/1803,03/03/1805,Jacob,Richards
R000212,rep,02/12/1805,03/03/1807,Jacob,Richards
R000212,rep,26/10/1807,03/03/1809,Jacob,Richards
R000257,rep,17/10/1803,03/03/1805,Samuel,Riker
R000257,rep,26/10/1807,03/03/1809,Samuel,Riker
R000529,rep,02/12/1805,03/03/1807,John,Russell
R000529,rep,26/10/1807,03/03/1809,John,Russell
S000493,rep,17/10/1803,03/03/1805,James,Sloan
S000493,rep,02/12/1805,03/03/1807,James,Sloan
S000493,rep,26/10/1807,03/03/1809,James,Sloan
S000562,rep,26/10/1807,03/03/1809,Jedediah,Smith
S000566,rep,02/12/1799,03/03/1801,John,Smith
S000566,rep,07/12/1801,03/03/1803,John,Smith
S000566,sen,01/01/1804,03/03/1807,John,Smith
S000566,sen,26/10/1807,03/03/1813,John,Smith
S000978,rep,26/10/1807,03/03/1809,Joseph,Story
S001096,rep,26/10/1807,03/03/1809,Peter,Swart
T000163,rep,07/12/1801,03/03/1803,David,Thomas
T000163,rep,17/10/1803,03/03/1805,David,Thomas
T000163,rep,02/12/1805,03/03/1807,David,Thomas
T000163,rep,26/10/1807,03/03/1809,David,Thomas
T000268,sen,26/10/1807,31/12/1809,Edward,Tiffin
T000368,rep,15/05/1797,03/03/1799,Abram,Trigg
T000368,rep,02/12/1799,03/03/1801,Abram,Trigg
T000368,rep,07/12/1801,03/03/1803,Abram,Trigg
T000368,rep,17/10/1803,03/03/1805,Abram,Trigg
T000368,rep,02/12/1805,03/03/1807,Abram,Trigg
T000368,rep,26/10/1807,03/03/1809,Abram,Trigg
